profile,architecture,controller,mean_L,cvar90_L,worst_L,mean_V,cvar90_V,failure_rate,mean_unsafe_duration,mean_final_I,min_final_I,fail_p_rate,fail_a_rate,fail_h_rate,fail_phi_rate,fail_m_rate,fail_I_rate,worst_max_a,worst_max_h,worst_max_p,worst_min_m
combined_harsh,cooling_x125,a10_supply_priority_v06,7.129803139050744,13.527522167002559,16.70777503593781,0.03334155962752065,0.09266697640286305,1.0,0.6137916666666666,1.0314328294076358,0.9897490204264471,0.0,0.0,0.7916666666666666,0.0,1.0,0.075,0.3852572742086096,1.2240627273702784,0.8276484979270552,-0.7036586401684307
combined_harsh,cooling_x125,a10_adaptive_v06,8.12190310699698,14.661563829818975,16.97206824953952,0.04250895573278761,0.10171750095226868,1.0,0.6277361111111109,1.0569730926696492,1.0160350428343603,0.0,0.0,0.8166666666666667,0.0,0.9916666666666667,0.0,0.39193496509049264,1.2354270252951765,0.8276572515843589,-0.7168909393932694
combined_harsh,cooling_x125,a10_thermal_v04,6.330578348747863,9.258835278629148,10.898981001881303,0.02485733855209709,0.05206337978248617,1.0,0.68275,1.1151026631750307,1.0933143881790859,0.0,0.0,0.9833333333333333,0.0,0.9833333333333333,0.0,0.4124127561557681,1.3128920593383813,0.8412077598854447,-0.20238985310914595
combined_harsh,cooling_x125,a10_barrier_v03,7.531018065912563,11.631395775149358,13.846480197209974,0.03733741362877548,0.0743864874412279,1.0,0.7348472222222221,1.1370839294837127,1.112394796371595,0.0,0.0,1.0,0.0,0.9583333333333334,0.0,0.45041869957860303,1.3645697578496887,0.8515711176819517,-0.17235564526522612
combined_harsh,cooling_x150,a10_minimax_v07,9.490767874590233,17.270523902091124,20.702394119480804,0.057056483884049464,0.12719742274323362,1.0,0.4239305555555555,0.9459988742566577,0.9154300633088892,0.0,0.0,0.125,0.0,0.975,0.975,0.365752702190319,1.0674444526923292,0.7932553377634614,-0.78943393382929
combined_harsh,cooling_x150,a10_supply_priority_v06,6.840937276729136,12.931328549082593,16.118576350419815,0.03004576970527061,0.08709781852457926,1.0,0.5910416666666666,1.033193021735808,0.9918654452287653,0.0,0.0,0.7333333333333333,0.0,1.0,0.05,0.38997999431218194,1.2097484904019307,0.8277109505986565,-0.6701209303904703
combined_harsh,cooling_x150,a10_adaptive_v06,7.965281045341612,14.43645602762853,16.79441817989453,0.040495428764575535,0.09918628926556398,1.0,0.6073055555555555,1.0587794492844502,1.017840276133389,0.0,0.0,0.8,0.0,0.9916666666666667,0.0,0.39630291681337226,1.2210456027665162,0.827720411062881,-0.7081836491471643
combined_harsh,cooling_x150,a10_thermal_v04,6.219723929783819,8.952297220025324,10.397233454176806,0.023245281324198133,0.048276773867362364,1.0,0.6668194444444443,1.116105637566497,1.0944412829887797,0.0,0.0,0.9583333333333334,0.0,0.9833333333333333,0.0,0.4156395356624424,1.2991164417588235,0.8412434583187506,-0.19194627931595196
combined_harsh,cooling_x150,a10_barrier_v03,7.35136320688058,11.2931706598971,13.44422018423231,0.03517519976896583,0.07048752586694434,1.0,0.7300416666666666,1.1378654547978484,1.1130260172279853,0.0,0.0,1.0,0.0,0.9583333333333334,0.0,0.4525942216950977,1.352769762456437,0.851603011135167,-0.17237353329566488
combined_harsh,impulse_margin_x105,a10_minimax_v07,9.633853033533335,17.730320257640297,20.493910222309555,0.061812438193927836,0.13650941322806653,0.9833333333333333,0.43249999999999994,0.9870851214448636,0.9561409090519739,0.0,0.0,0.225,0.0,0.9666666666666667,0.8166666666666667,0.35289059480028134,1.0765115074129965,0.7928431137753522,-0.7988643150454318
combined_harsh,impulse_margin_x105,a10_supply_priority_v06,7.443893418637843,14.098788471039834,16.87334598426006,0.0371817478976649,0.09896152473109193,1.0,0.6330416666666667,1.0804060865759129,1.0366072198022123,0.0,0.0,0.8166666666666667,0.0,1.0,0.0,0.3805899179103697,1.2369093933793343,0.8275284586686812,-0.7128671487523978
combined_harsh,impulse_margin_x105,a10_adaptive_v06,8.273457452604646,14.925088931831153,16.993737607080533,0.0447782123335489,0.10520852272767466,1.0,0.6462916666666666,1.107110603663409,1.064359293303209,0.0,0.0,0.85,0.0,0.9916666666666667,0.0,0.38768707344372927,1.2481302005988244,0.8275372309487399,-0.7212051443613223
combined_harsh,impulse_margin_x105,a10_thermal_v04,6.405103799517398,9.64640024140604,11.61836071260932,0.026394098737337484,0.05641602209540214,1.0,0.695111111111111,1.1684217343810195,1.145076453823202,0.0,0.0,1.0,0.0,0.975,0.0,0.4090674268360211,1.3227878335084842,0.841025719383779,-0.2349898571174651
combined_harsh,impulse_margin_x105,a10_barrier_v03,7.6842283072585404,11.940520680283564,14.203910034200295,0.03962766375303672,0.07848736206130012,1.0,0.7391944444444444,1.193087697878164,1.1673933574301907,0.0,0.0,1.0,0.0,0.9583333333333334,0.0,0.4482599470162722,1.3769466054588697,0.8514792582971009,-0.17235417494321023
combined_harsh,supply_x125,a10_minimax_v07,4.218073531461356,6.59536783384191,7.658525497553562,0.007291018291845184,0.023832481477525397,0.9416666666666667,0.33097222222222217,0.9717992230294509,0.936913345676,0.0,0.0,0.38333333333333336,0.0,0.7583333333333333,0.8416666666666667,0.35211217253295285,1.1086268401892008,0.7929422227518895,-0.35473539776707075
combined_harsh,supply_x125,a10_supply_priority_v06,4.959432022004609,6.792227327273012,7.492434384435742,0.011362790848249874,0.02803799412027222,0.9916666666666667,0.6179027777777777,1.0594308886282933,1.0133664260416468,0.0,0.0,0.925,0.0,0.8083333333333333,0.0,0.38339661621642623,1.26333997394726,0.8276137319797707,-0.28601812630828904
combined_harsh,supply_x125,a10_adaptive_v06,5.129799801701345,6.95698176820979,7.4051104570697674,0.012526123549905944,0.031074435043860107,1.0,0.6446458333333333,1.0785834977289077,1.0355175073034388,0.0,0.0,0.95,0.0,0.7083333333333334,0.0,0.3912034840351468,1.2722947734553371,0.8276196344852478,-0.30990897146376317
combined_harsh,supply_x125,a10_thermal_v04,5.64272447658074,8.33475996827063,9.927842843189271,0.016953119555877673,0.042531059529752,1.0,0.6967222222222221,1.1184803764776725,1.0935194103811492,0.0,0.0,1.0,0.0,0.675,0.0,0.4101590613475381,1.3340717500913548,0.8411699558757659,-0.12063339920835053
combined_harsh,supply_x125,a10_barrier_v03,7.17146267263168,11.288140100899605,13.543296598506092,0.03255802429054605,0.07058900108419991,1.0,0.7392777777777778,1.1454014254730356,1.1193511239975589,0.0,0.0,1.0,0.0,0.6416666666666667,0.0,0.4491765177712959,1.4108727529934582,0.8515321374308188,-0.12485740155387108
combined_harsh,supply_x150,a10_minimax_v07,3.4637161966951444,4.282913282719946,4.479519048450615,0.0008833426026858671,0.003820663172201457,0.825,0.24721527777777777,0.9955870022910208,0.9588567700704055,0.0,0.0,0.4,0.0,0.4166666666666667,0.575,0.3533975610456113,1.1185331430610987,0.7929434807699705,-0.05928872296029302
combined_harsh,supply_x150,a10_supply_priority_v06,4.8760107230142165,7.087350162823157,7.957425668850928,0.009689398328867758,0.03442993348245254,1.0,0.6231875,1.0847939566363032,1.0350304025553954,0.0,0.0,0.9583333333333334,0.0,0.55,0.0,0.39255373903042,1.2832468265548451,0.8276152689978933,-0.028730892057252204
combined_harsh,supply_x150,a10_adaptive_v06,5.054773635528458,7.344838527578822,8.668562206779907,0.011004768425987925,0.03647680235561104,1.0,0.6461874999999999,1.097281512179767,1.0532472433397815,0.0,0.0,0.975,0.0,0.44166666666666665,0.0,0.39499259332653874,1.3003005515496657,0.8276199221444073,-0.03926609236429974
combined_harsh,supply_x150,a10_thermal_v04,5.5391179846028455,8.133461910257088,9.8168144316221,0.014561196792737657,0.039641370244723924,1.0,0.6967222222222221,1.119711844623674,1.093585427522587,0.0,0.0,1.0,0.0,0.4,0.0,0.410092552115859,1.3348763903763226,0.8411699558664872,0.007290732673253044
combined_harsh,supply_x150,a10_barrier_v03,7.124039405266277,11.19683934579472,13.559071305497973,0.030892149081367472,0.06872387882689791,1.0,0.7392777777777778,1.1484833660089948,1.1207246868145866,0.0,0.0,1.0,0.0,0.2916666666666667,0.0,0.4494466460531212,1.4230079078539013,0.8515321374150976,0.005675064546089162
combined_moderate,baseline,a10_supply_priority_v06,3.4323541609997177,4.542388049499077,5.226607399277894,0.0011883983824192731,0.006491615657114619,0.7166666666666667,0.2614930555555555,1.0940330915541652,1.0434490619959533,0.0,0.0,0.375,0.0,0.5833333333333334,0.0,0.380597245835828,1.102519185345365,0.8286639216911076,-0.12755827321887242
combined_moderate,baseline,a10_adaptive_v06,3.5676762872977466,4.9038097440629755,5.580880036553298,0.0020461112992807575,0.008320461224001858,0.75,0.28553472222222215,1.1102362752887533,1.0653926301320868,0.0,0.0,0.4083333333333333,0.0,0.5916666666666667,0.0,0.3842216786316949,1.1110970229121722,0.8286684941324823,-0.2061598522210501
combined_moderate,baseline,a10_thermal_v04,3.6694875760668157,4.911370137881993,5.507515814102884,0.002897144599573862,0.008305602989530913,0.8,0.35468749999999993,1.1412521458522495,1.1195522326305631,0.0,0.0,0.5416666666666666,0.0,0.625,0.0,0.3964631847033449,1.1464859084713468,0.8421390267749833,-0.10188628813205677
combined_moderate,baseline,a10_barrier_v03,3.813600722564758,5.516829919497231,6.243945701681135,0.005893391362768114,0.018203734822528805,0.9416666666666667,0.5080555555555555,1.169706392303025,1.1447961070062829,0.0,0.0,0.9083333333333333,0.0,0.5333333333333333,0.0,0.4257940998642279,1.2367693917713356,0.8530224786337354,-0.09704644400702282
combined_moderate,baseline,a10_minimax_v07,3.8979002098919318,6.177909404917407,6.920568019365904,0.007657195850475762,0.023094641993574156,0.95,0.22447916666666662,0.9815691695892741,0.9457976001326456,0.0,0.0,0.0,0.0,0.9416666666666667,0.8166666666666667,0.34183274905461747,0.9624713401117452,0.7942964559773541,-0.33162935024636886
combined_moderate,cooling_supply_x125,a10_supply_priority_v06,3.536357429049972,4.3310284215512596,4.552558819930263,0.0003573078827260968,0.0025286299095795325,0.4166666666666667,0.1948611111111111,1.1215323025150554,1.0738121168940264,0.0,0.0,0.375,0.0,0.11666666666666667,0.0,0.3876983459756798,1.1073977997151112,0.8287464748989272,0.05814008350118638
combined_moderate,cooling_supply_x125,a10_adaptive_v06,3.5791632645966343,4.42714676717945,4.625017487500062,0.00043180893209958545,0.0027478254757841197,0.4583333333333333,0.2154097222222222,1.129771294159616,1.0933852129165542,0.0,0.0,0.39166666666666666,0.0,0.1,0.0,0.38859668385722473,1.1113648715919546,0.8287497820248889,0.09617409226357514
combined_moderate,cooling_supply_x125,a10_minimax_v07,3.208382663018985,4.0618929433197035,4.231340308938591,0.0002060263793953435,0.0010608454370820426,0.55,0.05266666666666661,1.0104546678750037,0.9743463135976228,0.0,0.0,0.0,0.0,0.5333333333333333,0.3416666666666667,0.34622517904021877,0.9660710184012665,0.7943829968500932,-0.01994669345606417
combined_moderate,cooling_supply_x125,a10_thermal_v04,3.6434709284117583,4.6326992270114795,5.022997799734264,0.0008418931009426377,0.004163114023150774,0.6083333333333333,0.28198611111111105,1.145126500307702,1.1212256673652439,0.0,0.0,0.5333333333333333,0.0,0.125,0.0,0.3998801054266862,1.1375798717845667,0.8422067122873446,0.05739292650513977
combined_moderate,cooling_supply_x125,a10_barrier_v03,3.812906011414412,5.421741029659412,6.231181496646818,0.004482910520080149,0.01541885033057879,0.9166666666666666,0.4857569444444444,1.1731790889410325,1.1501559856212815,0.0,0.0,0.925,0.0,0.008333333333333333,0.0,0.4280610912442563,1.231003424949383,0.8530715660703211,0.13164295612131327
combined_moderate,cooling_supply_x125_impulse_x105,a10_supply_priority_v06,3.5351148432360153,4.328965415470869,4.549456136351987,0.00033008171058169784,0.0023659315696764856,0.4166666666666667,0.19215972222222222,1.1763421888212549,1.1267065709614008,0.0,0.0,0.375,0.0,0.11666666666666667,0.0,0.38770680084817694,1.1037626914210998,0.828686206081813,0.05741125595649582
combined_moderate,cooling_supply_x125_impulse_x105,a10_adaptive_v06,3.57772113026544,4.423435272974554,4.617976785244742,0.0004006214853449208,0.002586443807922129,0.45,0.21281944444444445,1.1850902946122142,1.147093462663121,0.0,0.0,0.38333333333333336,0.0,0.1,0.0,0.38862675283440024,1.1080095094848497,0.8286894637091138,0.0942611038160772
combined_moderate,cooling_supply_x125_impulse_x105,a10_minimax_v07,3.2139493730081017,4.071555463927692,4.2172274630608415,0.0002550570112771382,0.0012472683300878296,0.5333333333333333,0.05578472222222217,1.0601489332827794,1.0223077925902846,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.34610586815391176,0.9624090548885076,0.7943012833537042,-0.03195079444721275
combined_moderate,cooling_supply_x125_impulse_x105,a10_thermal_v04,3.6352766129790157,4.611519730715421,4.99054948302424,0.0007670529024340417,0.003865066664842874,0.6083333333333333,0.27671527777777777,1.2006410390728062,1.1751958470819581,0.0,0.0,0.525,0.0,0.125,0.0,0.39986533865209034,1.1327379003755633,0.8420640486360363,0.052778472783037586
combined_moderate,cooling_supply_x125_impulse_x105,a10_barrier_v03,3.812400124434693,5.420806876861463,6.230697141814696,0.004481954448011225,0.015415223163394672,0.9166666666666666,0.48571527777777773,1.231819585235073,1.2076455077496935,0.0,0.0,0.925,0.0,0.008333333333333333,0.0,0.42806079104551475,1.2310035611147576,0.852999549455934,0.13158278996410377
combined_moderate,cooling_supply_x150,a10_minimax_v07,3.238020718604642,4.068361143390866,4.164537476869893,0.0,0.0,0.0,0.0,1.03419102454422,1.0026667446089106,0.0,0.0,0.0,0.0,0.0,0.0,0.35334139462537323,0.9681640708519114,0.7944636653647025,0.15471855559834488
combined_moderate,cooling_supply_x150,a10_supply_priority_v06,3.6220893461609807,4.5032354893843,4.728884777424239,0.0002741168797009415,0.0018476024302982806,0.35833333333333334,0.18914583333333332,1.135945172855606,1.106743977747152,0.0,0.0,0.35833333333333334,0.0,0.0,0.0,0.39190126113890716,1.1008772952607793,0.8288227096492504,0.2409769259966023
combined_moderate,cooling_supply_x150,a10_adaptive_v06,3.6516196502873783,4.5790775107252415,4.778792952136331,0.0003162733902208249,0.001981424759590978,0.38333333333333336,0.19904166666666664,1.1385936784836157,1.1158142791145556,0.0,0.0,0.38333333333333336,0.0,0.0,0.0,0.39259256502478795,1.1145104704613578,0.8288254299245588,0.26678317816704467
combined_moderate,cooling_supply_x150,a10_thermal_v04,3.698094399886236,4.736781491771894,5.144461654559459,0.0005935136253080124,0.003151662563374612,0.5083333333333333,0.2524930555555555,1.1467008469517497,1.1226330244649345,0.0,0.0,0.5083333333333333,0.0,0.0,0.0,0.4033083560780624,1.1274188750351264,0.8422669638741268,0.2607389076208563
combined_moderate,cooling_supply_x150,a10_barrier_v03,3.7978543927602573,5.371060363132101,6.106201071009652,0.0038863233201249774,0.013794849548690584,0.9083333333333333,0.4647291666666666,1.1742110550674993,1.151245396947203,0.0,0.0,0.9083333333333333,0.0,0.0,0.0,0.4303231634214627,1.222981211032988,0.8531005733664642,0.3224186353547749
combined_moderate,cooling_x125,a10_supply_priority_v06,3.4828908567224763,4.5472316771554615,5.211030037086641,0.000899755862998105,0.005508852810040855,0.7,0.22795833333333332,1.0954003592879633,1.0451259200853045,0.0,0.0,0.36666666666666664,0.0,0.575,0.0,0.38477734948471476,1.0877743688308836,0.8287449668384131,-0.11216657435773118
combined_moderate,cooling_x125,a10_adaptive_v06,3.612352660955484,4.943049064449693,5.607910962619026,0.0017018529562121798,0.007685586695670717,0.75,0.2612569444444444,1.1117303631167055,1.0672277392758822,0.0,0.0,0.375,0.0,0.5916666666666667,0.0,0.38826312308147415,1.0962818144055098,0.8287495239444818,-0.1928969750612304
combined_moderate,cooling_x125,a10_thermal_v04,3.7182651676539193,4.9593757032962165,5.518889436819898,0.002647377441796102,0.007901522595621008,0.8,0.3337222222222221,1.1426345767261172,1.1205126735040658,0.0,0.0,0.5083333333333333,0.0,0.625,0.0,0.3999188849260807,1.1350430933656896,0.8422067122984379,-0.10195240049179077
combined_moderate,cooling_x125,a10_barrier_v03,3.8096419433116444,5.43571928272637,6.182022106355379,0.005227828769152695,0.01649063303501829,0.9416666666666667,0.4891180555555555,1.1707082119860042,1.1456308398860824,0.0,0.0,0.9083333333333333,0.0,0.525,0.0,0.42806382461439274,1.228121524553699,0.8530715660871695,-0.09678989404350985
combined_moderate,cooling_x125,a10_minimax_v07,3.988287887856608,6.255790543272719,6.987000712461529,0.007717961526815282,0.022928040050001583,0.9916666666666667,0.23150694444444436,0.9823709585223853,0.9476293094708241,0.0,0.0,0.0,0.0,0.975,0.8333333333333334,0.34712810507765585,0.9345935467920589,0.794382354671878,-0.32440948549824905
combined_moderate,cooling_x150,a10_supply_priority_v06,3.4989898066624714,4.5251944717272305,5.207326531148589,0.0006427595234177792,0.004555434624115428,0.625,0.18666666666666665,1.096772593785777,1.0469051870321915,0.0,0.0,0.2916666666666667,0.0,0.5416666666666666,0.0,0.38901623113483347,1.0732269900415043,0.8288205131111953,-0.09850831489939013
combined_moderate,cooling_x150,a10_adaptive_v06,3.6236635446719645,4.944699645355207,5.570409621073562,0.0014189623014930436,0.007213372805294084,0.7333333333333333,0.22819444444444442,1.1132036142012187,1.0690906722325788,0.0,0.0,0.3416666666666667,0.0,0.5833333333333334,0.0,0.39226530633756307,1.0815742071595773,0.8288250561642286,-0.17895113640966656
combined_moderate,cooling_x150,a10_thermal_v04,3.735087146104917,4.972669329742872,5.491404908829839,0.002472302004045942,0.007650639957093347,0.7833333333333333,0.31258333333333327,1.1439735541738698,1.1214352919449617,0.0,0.0,0.4583333333333333,0.0,0.625,0.0,0.40334942860332745,1.1234295150710758,0.8422669638899579,-0.10208952637370744
combined_moderate,cooling_x150,a10_barrier_v03,3.778595679852672,5.336912756244895,6.083326363978579,0.004636462230172642,0.01493802939159151,0.9416666666666667,0.46847916666666656,1.1716849573794557,1.1464557334402925,0.0,0.0,0.9083333333333333,0.0,0.525,0.0,0.43032581096009026,1.218973251954344,0.8531005733904404,-0.0965612338661912
combined_moderate,cooling_x150,a10_minimax_v07,4.029436940887256,6.271863613940085,7.14298724210373,0.007654344831763609,0.02254044000756469,0.9916666666666667,0.23798611111111104,0.9840672110877823,0.9492645116738465,0.0,0.0,0.0,0.0,0.9833333333333333,0.7916666666666666,0.35216666282582937,0.9126126458718783,0.794462753709897,-0.3147401036281943
combined_moderate,impulse_margin_x105,a10_supply_priority_v06,3.4336253795764824,4.556151784267517,5.233951066066878,0.0011993404047785834,0.006590749603984221,0.7,0.2593263888888888,1.1474911836050907,1.0949759408782873,0.0,0.0,0.375,0.0,0.5916666666666667,0.0,0.38012717356056014,1.0998848295273842,0.8286025714814984,-0.12937326597450455
combined_moderate,impulse_margin_x105,a10_adaptive_v06,3.5712914039206454,4.921781728643019,5.623779022871414,0.002078616455878334,0.008465765541199252,0.75,0.2836527777777777,1.1646475666459628,1.117906919958276,0.0,0.0,0.39166666666666666,0.0,0.5916666666666667,0.0,0.38416236161021194,1.1081313410745366,0.8286070523132761,-0.21138192926777297
combined_moderate,impulse_margin_x105,a10_thermal_v04,3.6644045684910522,4.89428824404131,5.443991356315056,0.002872958829808884,0.008153791505589543,0.8,0.3516597222222222,1.1966558967020993,1.1734739043555302,0.0,0.0,0.525,0.0,0.6333333333333333,0.0,0.3964454638048092,1.1417131161432503,0.8419954707511833,-0.10206786766011959
combined_moderate,impulse_margin_x105,a10_minimax_v07,3.9813181616131477,6.307845605580759,7.140067367652994,0.008918586423451695,0.02565127557589161,0.9416666666666667,0.23028472222222213,1.0293409069054298,0.9920354398059192,0.0,0.0,0.0,0.0,0.9416666666666667,0.041666666666666664,0.3417799013509271,0.9610696595805575,0.7942136731647425,-0.3568184180835369
combined_moderate,impulse_margin_x105,a10_barrier_v03,3.8127036333956434,5.515693192598388,6.242357108982935,0.005886654821594134,0.018198944853112225,0.9416666666666667,0.507986111111111,1.2281909160895583,1.2020099721651585,0.0,0.0,0.9083333333333333,0.0,0.5333333333333333,0.0,0.4257938299226236,1.2366000316270942,0.8529509423749332,-0.09710036657821572
combined_moderate,supply_x125,a10_supply_priority_v06,3.476842484371997,4.266295251457475,4.469289608727429,0.000577507283538708,0.0036917918431903763,0.45,0.22202777777777777,1.1200803958461474,1.0722893858346583,0.0,0.0,0.4083333333333333,0.0,0.125,0.0,0.38356755053418573,1.1221478238291775,0.8286654389896233,0.05839259912287435
